index,subject,verb,object,start,end,subj_dep,subj_tag,obj_dep,obj_tag,Document,clean_verbs,clean_objs
765251,kelly]on immigration,is holding,ground,245,258,nsubj,NN,dobj,NN,19956,hold,grind
765252,trump,is holding,ground,245,258,nsubj,NNP,dobj,NN,19956,hold,grind
765254,terror,scaring,experts,292,315,nsubj,NN,dobj,NNS,19956,scare,expert
765308,canvassers,asked,voters,72,84,nsubj,NNS,dobj,NNS,19958,ask,voter
765316,he,attracted,voters,228,257,nsubj,PRP,dobj,NNS,19958,attract,voter
765386,they,love,partners,2411,2423,nsubj,PRP,dobj,NNS,19958,love,partner
765401,hochschild,dismiss,woman,2714,2726,nsubj,NNP,dobj,NN,19958,dismiss,woman
765456,we,elected,woman,212,226,nsubj,PRP,dobj,NN,19959,elect,woman
765459,that,have alienated,allies,262,287,nsubj,WDT,dobj,NNS,19959,alienate,ally
765579,states,exclude,women,279,299,nsubj,NNS,dobj,NNS,19963,exclude,woman
765593,they,held,women,435,445,nsubj,PRP,dobj,NNS,19963,hold,woman
765619,donald trump,assured,voters,880,900,nsubj,NNP,dobj,NNS,19963,assure,voter
765641,men,esteem,women,1304,1307,nsubj,NNS,dobj,NNS,19963,esteem,woman
765679,we,elect,president,0,7,nsubj,PRP,dobj,NN,19966,elect,president
766251,lisk,murdered,victim,213,218,nsubj,NNP,dobj,NN,19979,murder,victim
766507,zuckerberg,addressed,critics,68,74,nsubj,NNP,dobj,NNS,19983,address,critic
766581,he,would appoint,judges,0,26,nsubj,PRP,dobj,NNS,19986,appoint,judge
766674,country,needed,outsider,337,359,nsubj,NN,dobj,NN,19987,need,outsider
766715,we,need,welders,541,544,nsubj,PRP,dobj,NNS,19988,need,welder
766888,we,elected,president,353,359,nsubj,PRP,dobj,NN,19992,elect,president
766900,republicans,left,blacks,328,341,nsubj,NNPS,dobj,NNS,19993,leave,black
766901,dems,excluded,workers,363,380,nsubj,NNS,dobj,NNS,19993,exclude,worker
766922,discovery,saved,child,369,376,nsubj,NN,dobj,NN,19994,save,child
766946,beast,captures,father,83,116,nsubj,NNP,dobj,NN,19995,capture,father
767043,it,didn’t deport,immigrant,1048,1071,nsubj,PRP,dobj,NN,19998,deport,immigrant
767055,obama administration,to protect,immigrants,1311,1332,nsubj,NN,dobj,NNS,19998,protect,immigrant
767143,we,can find,ground,1695,1702,nsubj,PRP,dobj,NN,19999,find,grind
767154,i,asked,father,2040,2045,nsubj,PRP,dobj,NN,19999,ask,father
767375,they,attack,republicans,1407,1410,nsubj,PRP,dobj,NNPS,20003,attack,republican
767383,“bannon,embraced,racist,1592,1597,nsubj,NNP,dobj,NN,20003,embrace,racist
767441,observers,warned,president,3180,3232,nsubj,NNS,dobj,NN,20003,warn,president
767785,we,need,allies,1786,1790,nsubj,PRP,dobj,NNS,20009,need,ally
767786,we,need,accomplices,1786,1794,nsubj,PRP,dobj,NNS,20009,need,accomplice
767791,i,asked,friends,1951,1957,nsubj,PRP,dobj,NNS,20009,ask,friend
767810,obamacare repeal,would leave,americans,28,37,nsubj,NN,dobj,NNPS,20010,leave,american
767901,better way,will leave,americans,2145,2160,nsubj,NNP,dobj,NNPS,20010,leave,american
767935,insurers,charge,patients,2880,2903,nsubj,NNS,dobj,NNS,20010,charge,patient
767978,insurers,to charge,patients,4174,4199,nsubj,NNS,dobj,NNS,20010,charge,patient
768192,awareness,led,victims,286,298,nsubj,NN,dobj,NNS,20016,lead,victim
768324,i,call,travelers,788,795,nsubj,PRP,dobj,NNS,20018,call,traveler
768404,that,has eluded,negotiators,264,292,nsubj,WDT,dobj,NNS,20020,elude,negotiator
768695,republicans,need,minorities,1932,1937,nsubj,NNPS,dobj,NNS,20025,need,minority
768776,you,acknowledge,minorities,4549,4553,nsubj,PRP,dobj,NNS,20025,acknowledge,minority
768791,things,would help,americans,5044,5052,nsubj,NNS,dobj,NNPS,20025,help,american
768799,he,did remind,voters,5300,5304,nsubj,PRP,dobj,NNS,20025,remind,voter
768803,trump,reminded,voters,5411,5419,nsubj,NNP,dobj,NNS,20025,remind,voter
768804,episode,elected,man,5467,5482,nsubj,NN,dobj,NN,20025,elect,man
768805,people,elected,man,5467,5482,nsubj,NNS,dobj,NN,20025,elect,man
769013,lawyers,are advising,clients,1102,1113,nsubj,NNS,dobj,NNS,20028,advise,client
769020,priority,will be deporting,immigrants,1336,1346,nsubj,NN,dobj,NNS,20028,deport,immigrant
769137,trump supporters,harassed,students,387,402,nsubj,NNS,dobj,NNS,20031,harass,student
769181,bill clinton,raped,girl,50,98,nsubj,NNP,dobj,NN,20032,rape,girl
769215,pope francis,forbids,catholics,967,1004,nsubj,NNP,dobj,NNPS,20032,forbid,catholic
769603,man,punched,men,901,913,nsubj,NN,dobj,NNS,20040,punch,man
769741,bpd,stops,pedestrians,1061,1081,nsubj,NNP,dobj,NNS,20043,stop,pedestrian
769838,i,don’t blame,friends,1872,1877,nsubj,PRP,dobj,NNS,20044,blame,friend
769856,i,’ll ask,friends,2468,2472,nsubj,PRP,dobj,NNS,20044,ask,friend
769909,elaine,does attract,men,364,367,nsubj,NNP,dobj,NNS,20046,attract,man
769947,i,love,father,84,87,nsubj,PRP,dobj,NN,20048,love,father
769955,that,treat,men,345,355,nsubj,WDT,dobj,NNS,20048,treat,man
769986,trump family,hired,security guards,246,254,nsubj,NN,dobj,NNS,20049,hire,security guard
770004,who,leads,republicans,8,31,nsubj,WP,dobj,NNPS,20050,lead,republican
770332,that,insulted,americans,0,51,nsubj,WDT,dobj,NNPS,20056,insult,american
770476,they,don’t consider,americans,205,235,nsubj,PRP,dobj,NNPS,20058,consider,american
770478,i,do not envy,parents,296,301,nsubj,PRP,dobj,NNS,20058,envy,parent
770481,i,love,lady,439,446,nsubj,PRP,dobj,NN,20058,love,lady
770686,state,elected,republican,797,815,nsubj,NN,dobj,NNP,20061,elect,republican
770894,he,has called,journalists,397,400,nsubj,PRP,dobj,NNS,20066,call,journalist
771027,that,harm,women,629,715,nsubj,WDT,dobj,NNS,20070,harm,woman
771037,friends,invited,friends,1013,1018,nsubj,NNS,dobj,NNS,20070,invite,friend
771051,who,advised,allies,1531,1570,nsubj,WP,dobj,NNS,20070,advise,ally
771113,reason,can hit,ground,1264,1294,nsubj,NN,dobj,NN,20071,hit,grind
771114,elect,can hit,ground,1264,1294,nsubj,NNP,dobj,NN,20071,hit,grind
771187,sanders,needs,allies,271,273,nsubj,NNS,dobj,NNS,20072,need,ally
771254,we,don’t choose,parents,669,674,nsubj,PRP,dobj,NNS,20074,choose,parent
771358,we,can understand,girls,1390,1396,nsubj,PRP,dobj,NNP,20075,understand,girl
771667,you,asked,person,0,13,nsubj,PRP,dobj,NN,20083,ask,person
771759,military,might be using,men,754,773,nsubj,NN,dobj,NNS,20085,use,man
771993,realization,hit,clients,1546,1583,nsubj,NN,dobj,NNS,20090,hit,client
772108,we,'ve never elected,president,654,670,nsubj,PRP,dobj,NN,20093,elect,president
772220,judiciary committee,rejected,judge,983,995,nsubj,NNP,dobj,NN,20095,reject,judge
772243,norm,helped,journalists,1773,1785,nsubj,NN,dobj,NNS,20095,help,journalist
772360,it,had chosen,woman,119,138,nsubj,PRP,dobj,NN,20099,choose,woman
772470,new york,will not persecute,immigrants,1336,1356,nsubj,NNP,dobj,NNS,20101,persecute,immigrant
772513,that,elected,senator,0,7,nsubj,WDT,dobj,NN,20102,elect,senator
772514,that,elected,senator,0,23,nsubj,WDT,dobj,NN,20102,elect,senator
772517,voters,backed,senators,56,76,nsubj,NNS,dobj,NNS,20102,back,senator
772602,policies,fail,americans,2309,2316,nsubj,NNS,dobj,NNPS,20103,fail,american
772618,she,’s suing,daughter,259,274,nsubj,PRP,dobj,NN,20104,sue,daughter
772698,friend,dating,brother,1624,1669,nsubj,NN,dobj,NN,20106,date,brother
772699,that,don’t capture,teenagers,1715,1725,nsubj,WDT,dobj,NNS,20106,capture,teenager
772818,judge,called,lawyer,1618,1637,nsubj,NN,dobj,NN,20107,call,lawyer
773006,restricting,pleases,landlords,1048,1053,csubj,VBG,dobj,NNS,20109,please,landlord
773144,that,terrorize,men,371,416,nsubj,WDT,dobj,NNS,20112,terrorize,man
773159,yglesias]more journalists,has jailed,journalists,964,978,nsubj,NNS,dobj,NNS,20112,jail,journalist
773255,who,will leave,americans,633,639,nsubj,WP,dobj,NNPS,20114,leave,american
773256,us,didn’t need,president,645,664,nsubj,NNP,dobj,NN,20114,need,president
773436,i,ask,woman,3901,3905,nsubj,PRP,dobj,NN,20115,ask,woman
773457,which,stops,americans,4740,4767,nsubj,WDT,dobj,NNPS,20115,stop,american
773754,you,could befriend,author,335,342,nsubj,PRP,dobj,NN,20123,befriend,author
773805,trump,will find,supporter,1039,1046,nsubj,NNP,dobj,NN,20124,find,supporter
774083,trump,would call,ceo,224,234,nsubj,NNP,dobj,NN,20129,call,ceo
774159,obamacare repeal,would leave,americans,28,35,nsubj,NN,dobj,NNPS,20131,leave,american
774301,organizations,inspired,organizers,921,928,nsubj,NNS,dobj,NNS,20134,inspire,organizer
774327,clinton,used,mothers,1562,1567,nsubj,NNP,dobj,NNPS,20134,use,mother
774330,police,killed,women,1598,1604,nsubj,NNS,dobj,NNS,20134,kill,woman
774636,job,is persuading,peers,301,308,nsubj,NN,dobj,NNS,20139,persuade,peer
774657,i,’m asking,colleagues,766,774,nsubj,PRP,dobj,NNS,20139,ask,colleague
774685,you,elect,guy,1351,1391,nsubj,PRP,dobj,NN,20139,elect,guy
774802,government,can direct,diplomats,459,465,nsubj,NN,dobj,NNS,20141,direct,diplomat
774914,he,’ll appoint,champions,216,223,nsubj,PRP,dobj,NNS,20144,appoint,champion
774985,it,didn’t hire,professors,372,382,nsubj,PRP,dobj,NNS,20145,hire,professor
775016,he,distracting,voters,1231,1237,nsubj,PRP,dobj,NNS,20145,distract,voter
775740,way trip,would expose,astronauts,642,663,nsubj,NN,dobj,NNS,20157,expose,astronaut
775741,we,warn,astronauts,762,781,nsubj,PRP,dobj,NNS,20157,warn,astronaut
775881,that,help,americans,140,158,nsubj,WDT,dobj,NNPS,20159,help,american
775930,you,love,junkie,0,4,nsubj,PRP,dobj,NN,20161,love,junkie
776168,activism problem,can identify,enemy,1202,1242,nsubj,NN,dobj,NN,20164,identify,enemy
776169,you,can identify,enemy,1202,1242,nsubj,PRP,dobj,NN,20164,identify,enemy
776225,he,stabbed,man,2392,2444,nsubj,PRP,dobj,NN,20164,stab,man
776299,you,need,person,4854,4858,nsubj,PRP,dobj,NN,20164,need,person
776306,he,warned,fans,119,124,nsubj,PRP,dobj,NNS,20166,warn,fan
776318,trump,has been encouraging,supporters,447,452,nsubj,NNP,dobj,NNS,20166,encourage,supporter
776322,trump,is encouraging,voters,544,549,nsubj,NNP,dobj,NNS,20166,encourage,voter
776345,politician,encouraging,followers,1274,1292,nsubj,NN,dobj,NNS,20166,encourage,follower
776499,book,encourages,kids,247,250,nsubj,NN,dobj,NNS,20170,encourage,kid
776708,she,controls,hosts,1687,1689,nsubj,PRP,dobj,NNS,20173,control,host
776728,she,control,hosts,2139,2144,nsubj,PRP,dobj,NNS,20173,control,host
776733,satan,challenge,angels,2196,2220,nsubj,NNP,dobj,NNS,20173,challenge,angel
776734,army,challenge,angels,2196,2220,conj,NN,dobj,NNS,20173,challenge,angel
776880,she,treated,woman,1471,1486,nsubj,PRP,dobj,NN,20176,treat,woman
776935,chimps,console,friends,891,894,nsubj,NNS,dobj,NNS,20178,console,friend
777177,democrats,excluded,farmers,334,382,nsubj,NNPS,dobj,NNS,20182,exclude,farmer
777269,campaign rhetoric,may have led,voters,967,973,nsubj,NN,dobj,NNS,20183,lead,voter
777429,clinton,contacted,voters,1140,1157,nsubj,NNP,dobj,NNS,20185,contact,voter
777483,incumbent,will hire,consultants,773,782,nsubj,NN,dobj,NNS,20186,hire,consultant
777514,sanders,understands,opponents,629,640,nsubj,NNPS,dobj,NNS,20187,understand,opponent
777528,we,need,women,965,968,nsubj,PRP,dobj,NNS,20187,need,woman
777529,we,need,americans,973,977,nsubj,PRP,dobj,NNPS,20187,need,american
777658,trump endorsement,left,fans,438,445,nsubj,NN,dobj,NNS,20189,leave,fan
777660,walkout,left,fans,438,445,conj,NN,dobj,NNS,20189,leave,fan
777706,plan,attracted,americans,1511,1544,nsubj,NN,dobj,NNPS,20190,attract,american
777712,democrats,forgot,workers,1766,1777,nsubj,NNPS,dobj,NNS,20190,forget,worker
777898,democrats,have joined,republicans,452,471,nsubj,NNPS,dobj,NNPS,20194,join,republican
777954,that,helps,americans,307,319,nsubj,WDT,dobj,NNPS,20196,help,american
777959,democrats,can’t beat,republicans,399,406,nsubj,NNS,dobj,NNPS,20196,beat,republican
778030,manufacturers,pay,retailers,48,63,nsubj,NNS,dobj,NNS,20199,pay,retailer
778281,canvassers,ask,voters,1404,1410,nsubj,NNS,dobj,NNS,20204,ask,voter
778283,canvassers,nudge,voters,1421,1434,nsubj,NNS,dobj,NNS,20204,nudge,voter
778488,who,accused,americans,1462,1516,nsubj,WP,dobj,NNPS,20207,accuse,american
778601,grandmother,nudges,granddaughter,501,514,nsubj,NN,dobj,NN,20211,nudge,granddaughter
778713,he,has called,journalists,459,462,nsubj,PRP,dobj,NNS,20214,call,journalist
778880,they,mimicked,parents,0,18,nsubj,PRP,dobj,NNS,20218,mimic,parent
778883,it,didn't treat,children,67,83,nsubj,PRP,dobj,NNS,20218,treat,child
778888,child,can diagnose,parent,167,184,nsubj,NN,dobj,NN,20218,diagnose,parent
778892,that,asked,parents,232,238,nsubj,WDT,dobj,NNS,20218,ask,parent
778897,one,rejected,parent,342,353,nsubj,CD,dobj,NN,20218,reject,parent
779087,they,shoot,strangers,984,1017,nsubj,PRP,dobj,NNS,20222,shoot,stranger
779093,negan,killed,male,1125,1161,nsubj,NNP,dobj,NN,20222,kill,male
779094,negan,murdered,men,1206,1218,nsubj,NNP,dobj,NNS,20222,murder,man
779102,he,kill,men,1340,1363,nsubj,PRP,dobj,NNS,20222,kill,man
779201,we,need,women,126,130,nsubj,PRP,dobj,NNS,20224,need,woman
779202,we,need,americans,139,144,nsubj,PRP,dobj,NNPS,20224,need,american
779358,that,excludes,women,1376,1392,nsubj,WDT,dobj,NNS,20227,exclude,woman
779390,that,protect,immigrants,810,823,nsubj,WDT,dobj,NNS,20228,protect,immigrant
779401,him,to use,authority,1163,1169,nsubj,PRP,dobj,NN,20228,use,authority
779529,that,holds,friends,1494,1510,nsubj,WDT,dobj,NNS,20230,hold,friend
779557,trump,is asking,politicians,661,664,nsubj,NNP,dobj,NNS,20231,ask,politician
779726,iranmattis,commanded,marines,475,486,nsubj,NNP,dobj,NNPS,20234,command,marine
779783,us president,to deride,allies,2037,2052,nsubj,NN,dobj,NNS,20234,deride,ally
779821,we,elect,presidents,1009,1039,nsubj,PRP,dobj,NNS,20235,elect,president
779896,party,has ostracized,americans,2978,3022,nsubj,NN,dobj,NNPS,20235,ostracize,american
779913,who,called,immigrants,3565,3592,nsubj,WP,dobj,NNS,20235,call,immigrant
779924,democrats,excluded,farmers,3772,3820,nsubj,NNPS,dobj,NNS,20235,exclude,farmer
779942,that,hurt,americans,4160,4181,nsubj,WDT,dobj,NNPS,20235,hurt,american
780136,which,paying,patients,366,444,nsubj,WDT,dobj,NNS,20238,pay,patient
780138,forces,paying,patients,366,444,nsubj,VBZ,dobj,NNS,20238,pay,patient
780335,offender,married,victim,169,210,nsubj,NN,dobj,NN,20242,marry,victim
780475,she,appointed,secretary,1032,1047,nsubj,PRP,dobj,NNP,20245,appoint,secretary
780688,issa,asks,friend,1063,1068,nsubj,NNP,dobj,NN,20249,ask,friend
780859,what,inspires,boys,922,927,nsubj,WP,dobj,NNS,20253,inspire,boy
780987,i,held,brain,891,931,nsubj,PRP,dobj,NN,20256,hold,brain
781057,money,follow,students,553,606,nsubj,NN,dobj,NNS,20258,follow,student
781071,they,evaluate,teachers,809,828,nsubj,PRP,dobj,NNS,20258,evaluate,teacher
781084,he,asked,president,62,95,nsubj,PRP,dobj,NN,20259,ask,president
781099,you,ask,economists,0,3,nsubj,PRP,dobj,NNS,20260,ask,economist
781360,dep,accuses,executives,1315,1351,nsubj,NNP,dobj,NNS,20264,accuse,executive
781515,report recounts,asked,assistant,692,719,nsubj,VBZ,dobj,NN,20267,ask,assistant
781517,desmond fitzgerald,asked,assistant,692,719,nsubj,NNP,dobj,NN,20267,ask,assistant
781666,deal,left,citizens,1521,1535,nsubj,NN,dobj,NNS,20269,leave,citizen
781672,nation,elected,president,1678,1691,nsubj,NN,dobj,NN,20269,elect,president
781700,reconstruction,teach,americans,2645,2665,nsubj,NN,dobj,NNPS,20269,teach,american
781701,redemption,teach,americans,2645,2665,conj,NN,dobj,NNPS,20269,teach,american
781730,that,help,americans,3456,3487,nsubj,WDT,dobj,NNPS,20269,help,american
781934,i,was begging,god,143,147,nsubj,PRP,dobj,NNP,20272,beg,god
782329,you,love,women,883,886,nsubj,PRP,dobj,NNS,20278,love,woman
782392,we,elected,rapist,386,402,nsubj,PRP,dobj,NN,20280,elect,rapist
782422,we,ask,survivor,1162,1176,nsubj,PRP,dobj,NN,20280,ask,survivor
782451,school officials,identified,suspect,161,165,nsubj,NNS,dobj,NN,20281,identify,suspect
782550,government,can compensate,losers,477,485,nsubj,NN,dobj,NNS,20283,compensate,loser
782568,town,needs,teachers,882,886,nsubj,NN,dobj,NNS,20283,need,teacher
782821,stein,is warning,voters,2224,2227,nsubj,NNP,dobj,NNS,20285,warn,voter
782931,they,trusted,authorities,909,916,nsubjpass,PRP,dobj,NNS,20287,trust,authority
782934,that,would have shocked,liberals,922,955,nsubj,WDT,dobj,NNS,20287,shock,liberal
782990,which,scares,researchers,475,514,nsubj,WDT,dobj,NNS,20289,scare,researcher
783111,you,consider,women,1571,1584,nsubj,PRP,dobj,NNS,20290,consider,woman
783127,approaches,help,women,1900,1941,nsubj,NNS,dobj,NNS,20290,help,woman
783140,we,need,men,2359,2362,nsubj,PRP,dobj,NNS,20290,need,man
783202,republicans,could support,man,1621,1644,nsubj,NNPS,dobj,NN,20291,support,man
783234,he,could choose,insider,18,22,nsubj,PRP,dobj,NN,20292,choose,insider
783254,i,follow,child,563,584,nsubj,PRP,dobj,NN,20292,follow,child
783318,plan,leave,students,2469,2485,nsubj,NN,dobj,NNS,20292,leave,student
783322,they,can reject,students,2512,2524,nsubj,PRP,dobj,NNS,20292,reject,student
783479,rais bhuiyan,never hated,man,1845,1850,nsubj,NNP,dobj,NN,20297,hate,man
783584,who,questions,authority,2067,2084,nsubj,WP,dobj,NN,20299,question,authority
783703,man,loves,son,413,422,nsubj,NN,dobj,NN,20301,love,son
783881,platform,would help,voters,549,564,nsubj,NN,dobj,NNS,20306,help,voter
783900,who,traps,adults,487,532,nsubj,WP,dobj,NNS,20307,trap,adult
783923,profile,led,organizers,214,226,nsubj,NN,dobj,NNS,20308,lead,organizer
783925,attendance,led,organizers,214,226,conj,NN,dobj,NNS,20308,lead,organizer
783941,she,controlled,president,523,528,nsubj,PRP,dobj,NNP,20309,control,president
784044,companies,urged,governor,845,869,nsubj,NNS,dobj,NN,20310,urge,governor
784248,stephanie,kisses,brother,505,512,nsubj,NNP,dobj,NN,20316,kiss,brother
784446,others,called,authorities,1566,1570,nsubj,NNS,dobj,NNS,20320,call,authority
784493,who,chose,boyfriend,162,181,nsubj,WP,dobj,NN,20321,choose,boyfriend
784496,men,hurt,daughters,186,229,nsubj,NNS,dobj,NNS,20321,hurt,daughter
784662,restaurants,to serve,customers,39,68,nsubj,NNS,dobj,NNS,20326,serve,customer
784667,i,asked,economists,282,288,nsubj,PRP,dobj,NNS,20326,ask,economist
784836,she,escaped,parents,347,352,nsubj,PRP,dobj,NNS,20331,escape,parent
784852,who,abandoned,girlfriend,866,891,nsubj,WP,dobj,NN,20331,abandon,girlfriend
784971,we,should not harm,patients,443,457,nsubj,PRP,dobj,NNS,20333,harm,patient
785358,that,likes,outsiders,917,949,nsubj,WDT,dobj,NNS,20342,like,outsider
785748,i,startled,woman,3006,3021,nsubj,PRP,dobj,NN,20350,startle,woman
785914,you,can escort,victim,880,907,nsubj,PRP,dobj,NN,20353,escort,victim
786128,districting plan,treats,republicans,1709,1716,nsubj,NN,dobj,NNPS,20355,treat,republican
786231,“we,have been fighting,republicans,2206,2210,nsubj,NNS,dobj,NNPS,20356,fight,republican
786260,company,would ask,workers,573,615,nsubj,NN,dobj,NNS,20357,ask,worker
786438,i,call,travelers,2685,2692,nsubj,PRP,dobj,NNS,20359,call,traveler
786618,who,killed,men,441,451,nsubj,WP,dobj,NNS,20363,kill,man
786642,killers,to find,victims,1318,1349,nsubj,NNS,dobj,NNS,20363,find,victim
786644,who,kill,victims,1353,1383,nsubj,WP,dobj,NNS,20363,kill,victim
786760,success,upstages,husband,2219,2236,nsubj,NN,dobj,NN,20365,upstage,husband
786826,companies,fear,relations,1931,1975,nsubj,NNS,dobj,NNS,20366,fear,relation
786955,person,would pay,woman,159,189,nsubj,NN,dobj,NN,20370,pay,woman
787017,it,helps,customer,487,490,nsubj,PRP,dobj,NN,20372,help,customer
787115,you,find,executioners,1335,1352,nsubj,PRP,dobj,NNS,20373,find,executioner
787240,this,convinced,voters,127,131,nsubj,DT,dobj,NNS,20375,convince,voter
787245,that,hurt,voters,173,212,nsubj,WDT,dobj,NNS,20375,hurt,voter
787625,rt,employs,journalists,1430,1434,nsubj,NNP,dobj,NNS,20384,employ,journalist
787732,lobbying team,has been working,senators,693,712,nsubj,NN,dobj,NNS,20387,work,senator
787758,bresha meadows,killed,father,1166,1177,nsubj,NNP,dobj,NN,20387,kill,father
787766,governments,have forced,muslims,1410,1432,nsubj,NNS,dobj,NNPS,20387,force,muslim
788188,soprano lilliet berne,betraying,lovers,1966,1974,nsubj,NNP,dobj,NNS,20398,betray,lover
788203,it,follows,women,2250,2257,nsubj,PRP,dobj,NNS,20398,follow,woman
788407,immigration agents,to deport,immigrants,1538,1560,nsubj,NNS,dobj,NNS,20402,deport,immigrant
